Штрихкод;Номенклатура;;Габарит;Ед изм;Склад;Документ поступления;Номер;Дата;Количество;Стоимость;Поставщик
2000000012339;00731201703 Лист БТ - ПН - О - 3 х 1000 х 2000 ГОСТ 19904-90/12Х18Н10Т - М3а ГОСТ 5582-75;;;кг;Склад цех 14;Поступление товаров и услуг 00000000181 от 15.09.2017 15:45:44;181;15.09.2017 15:45;46.72;9819.12;АТЭМ ООО
2000000010564;00731215225 Лист БТ - ПН - О - 1 х 1000 х 2000 ГОСТ 19904-90/08Х18Н10Т - М3а ГОСТ 5582-75;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000181 от 15.09.2017 15:45:44;181;15.09.2017 15:45;358;78274.58;АТЭМ ООО
2000000010564;00731215225 Лист БТ - ПН - О - 1 х 1000 х 2000 ГОСТ 19904-90/08Х18Н10Т - М3а ГОСТ 5582-75;;;кг;Склад цех 8;Поступление товаров и услуг 00000000181 от 15.09.2017 15:45:44;181;15.09.2017 15:45;89;19459.32;АТЭМ ООО
2000000013114;00732212515 Лист 2 х 1000 х 2000 ГОСТ 19904-90/ХН60ВТ ТУ 14-1-1747-76;;;кг;Склад цех 8;Поступление товаров и услуг 00000000070 от 31.05.2017 23:59:59;70;31.05.2017 23:59;25.5;97734.87;Ашинский метзавод ПАО
2000000014418;00732212515 Лист 2 х 1000 х 2000 ГОСТ 19904-90/ХН60ВТ ТУ 14-1-1747-76;;;кг;Склад цех 8;Поступление товаров и услуг 00000000024 от 28.02.2017 23:59:59;24;28.02.2017 23:59;80.6;308918.84;Ашинский метзавод ПАО
2000000014425;00732212515 Лист 2 х 1000 х 2000 ГОСТ 19904-90/ХН60ВТ ТУ 14-1-1747-76;;;кг;Склад цех 8;Поступление товаров и услуг 00000000220 от 27.11.2017 10:52:51;220;27.11.2017 10:52;188.49;735111.00;СЕВЕРМЕТСНАБ ООО
2000000010373;00732212703 Лист 3 х 1000 х 2000 ГОСТ 19904-90/ХН60ВТ ТУ 14-1-1747-76;;;кг;Склад цех 8;Поступление товаров и услуг 00000000070 от 31.05.2017 23:59:59;70;31.05.2017 23:59;51;195469.74;Ашинский метзавод ПАО
2000000009056;00494833548 Круг В-58/ХН60ВТ (ЭИ868)  ГОСТ 22411-77;;;кг;Склад цех 7;Поступление товаров и услуг 00000000072 от 22.08.2016 16:29:34;72;22.08.2016 16:29;16.31;42311.51;Электросталь АО Металлургический завод
2000000006376;902400 Насос перекачивающий ручной НПГ-М1;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001595 от 04.05.2018 14:40:46;0000-001595;04.05.2018 14:40;1;10285.00;ГК КОММУНАР ООО
2000000005898;00000904117 Датчик-реле уровня жидкости двухпозиционный ДРУ-1ПМ ТУ 25.02-1175-76;;;шт;Склад цех 6;Поступление товаров и услуг 00000000224 от 31.10.2016 23:59:59;224;31.10.2016 23:59;1;14250.00;ТЕПЛОПРИБОР ООО
2000000008332;904315 Манометр МП 100кр 100кгс/см2 кл.т.1,5;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000153 от 13.10.2017 10:55:28;153;13.10.2017 10:55;6;64984.35;Манотомь ОАО
2000000005331;00000904319 Манометр МП 100 Кр 16 кгс/см2 кл.т.1,5 ТУ 4212-055-00225590-2007;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000153 от 13.10.2017 10:55:28;153;13.10.2017 10:55;8;86645.81;Манотомь ОАО
2000000005393;904330 Манометр МП-100Кр -1,6 МРа -1,5;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-001872 от 24.05.2018 13:25:28;0000-001872;24.05.2018 13:25;4;43514.36;Манотомь ОАО
2000000014913;00526230495 Лист ПН - О - 20 х 1500 х 6000 ГОСТ 19903-2015/390 - 12 - 10ХСНД - ГС ГОСТ 19281-2014;;;кг;Склад цех 14;Поступление товаров и услуг 0000-001679 от 14.05.2018 10:21:47;0000-001679;14.05.2018 10:21;1 033.80;55509.81;СПЕЦМЕТАЛЛ ООО
2000000009537;00520408074 Лист Б - ПН - О - 5 х 1500 х 6000 ГОСТ 19903-2015/Ст3пс 5 - св ГОСТ 14637-89;;;кг;Склад цех 11;Поступление товаров и услуг 0000-001222 от 05.04.2018 15:55:37;0000-001222;05.04.2018 15:55;11.4;420.25;МЕЧЕЛ-СЕРВИС ООО
2000000013428;00520408110 Лист Б - ПН - О - 6 х 1500 х 6000 ГОСТ 19903-2015/Ст3пс 5 - св ГОСТ 14637-89;;;кг;Склад цех 8;Поступление товаров и услуг 0000-001222 от 05.04.2018 15:55:37;0000-001222;05.04.2018 15:55;333.2;12283.24;МЕЧЕЛ-СЕРВИС ООО
2000000009513;00520408391 Лист ПН - О - 16 х 1500 х 6000 ГОСТ 19903-2015/Ст3пс 5 - св ГОСТ 14637-89;;;кг;Склад цех 14;Поступление товаров и услуг 0000-001129 от 29.03.2018 0:00:00;0000-001129;29.03.2018 0:00;742.64;27376.99;МЕЧЕЛ-СЕРВИС ООО
2000000008448;20470040010 Гидроклапан редукционный типа КР КР10.20СЕ-УХЛ4;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-003090 от 24.08.2018 13:37:19;0000-003090;24.08.2018 13:37;1;12900.00;Гомельское специальное конструкторско-техническое бюро гидропневмоавтоматики ОАО
2000000010762;00301241195 Уголок А - 50х50х5 ГОСТ 8509-93/Ст3пс 2 ГОСТ 535-2005, немерной длины;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-003161 от 28.08.2018 15:36:26;0000-003161;28.08.2018 15:36;45.239;2217.02;СТАЛЬКОМПЛЕКТ ООО
2000000013480;00301241195 Уголок А - 50х50х5 ГОСТ 8509-93/Ст3пс 2 ГОСТ 535-2005, немерной длины;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-002943 от 10.08.2018 13:36:30;0000-002943;10.08.2018 13:36;142.761;6775.46;СТАЛЬКОМПЛЕКТ ООО
2000000007403;20470370012 Распределитель РЭГШ.1-4-2-Н-С ЛТПИ.306113.061 ЛТПИ.306114.153ТУ;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002315 от 25.06.2018 16:05:41;0000-002315;25.06.2018 16:05;5;1666805.00;ВАРЯГ ПАО
2000000008431;20470370013 Распределитель РЭГШ.5-10-3-О ЛТПИ.306114.156, ЛТПИ.306114.153 ТУ;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002315 от 25.06.2018 16:05:41;0000-002315;25.06.2018 16:05;1;876158.00;ВАРЯГ ПАО
2000000005416;20470370014 Распределитель РРГШ.10-3-О ЛТПИ.306124.013 ЛТПИ.306124.016ТУ;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002315 от 25.06.2018 16:05:41;0000-002315;25.06.2018 16:05;1;585704.00;ВАРЯГ ПАО
2000000013350;00731110703 Лист АТ - ВШ - БД - ПВ - О - 3 х 1000 х 2000 ГОСТ 19904-90/12Х18Н10Т - М2а ГОСТ 5582-75;;;кг;Склад цех 8;Поступление товаров и услуг 239 от 25.12.2017 23:59:59;239;25.12.2017 23:59;79.42;20460.74;АТЭМ ООО
2000000005423;20470570004 Динамометр ДПУ-2-2 200 кг. механический на растяжение;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002523 от 09.07.2018 10:37:42;0000-002523;09.07.2018 10:37;1;23347.46;ПТК-АРМАС ООО
2000000007410;20470570004 Динамометр ДПУ-2-2 200 кг. механический на растяжение;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002527 от 09.07.2018 10:39:10;0000-002527;09.07.2018 10:39;1;23347.46;ПТК-АРМАС ООО
2000000013503;00301641343 Уголок В - 100х63х8 ГОСТ 8510-86/Ст3пс 2 ГОСТ 535-2005 н/д;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-003160 от 28.08.2018 15:29:15;0000-003160;28.08.2018 15:29;360;18000.00;СТАЛЬКОМПЛЕКТ ООО
2000000013497;00321841022 Уголок В - 20х20х4 ГОСТ 8509-93/ Ст3пс 2 ГОСТ 535-2005, длина 6000мм;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-002943 от 10.08.2018 13:36:30;0000-002943;10.08.2018 13:36;85;6410.70;СТАЛЬКОМПЛЕКТ ООО
2000000007434;20470140067 Манометр МП-100Кр-2,5 МРа, кл.т.2,5 - морская вода ТУ 4212-055-00225590-2007;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-003433 от 17.09.2018 13:54:26;0000-003433;17.09.2018 13:54;2;24008.92;Манотомь ОАО
2000000014920;00301642202 Уголок В - 75х50х6 ГОСТ 8510-86/Ст3сп 2 ГОСТ 535-2005;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-002943 от 10.08.2018 13:36:30;0000-002943;10.08.2018 13:36;66;3579.84;СТАЛЬКОМПЛЕКТ ООО
2000000005430;20470240053 Кран проходной конусный сальниковый муфтовый 11Б6бк Ду15 Ру10;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002930 от 09.08.2018 14:12:42;0000-002930;09.08.2018 14:12;4;2457.63;ПТК-АРМАС ООО
2000000013510;00301341463 Уголок В - 100х100х7 ГОСТ 8509-93/Ст3пс 2 ГОСТ 535-2005 н/дл;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-003161 от 28.08.2018 15:36:26;0000-003161;28.08.2018 15:36;388.441;19281.25;СТАЛЬКОМПЛЕКТ ООО
2000000007427;20470144058 Манометр аммиачный ТМ-511Р 00(0-0,6МРа)(-30+10С)М20*1,5.1,5NHЗ ГОСТ 2405-88;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-003244 от 31.08.2018 0:00:00;0000-003244;31.08.2018 0:00;1;3644.07;ПТК-АРМАС ООО
2000000005508;00000901532 Амортизатор АКПО-4 ДЕИА.753514.001 ТУ 153-АВ-4;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002637 от 17.07.2018 15:18:39;0000-002637;17.07.2018 15:18;48;13152.00;ИНМОР ЗАО
2000000006420;00000901532 Амортизатор АКПО-4 ДЕИА.753514.001 ТУ 153-АВ-4;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000108 от 29.04.2016 23:59:59;108;29.04.2016 23:59;40;10960.00;ИНМОР ЗАО
2000000008462;00000901532 Амортизатор АКПО-4 ДЕИА.753514.001 ТУ 153-АВ-4;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 00000000155 от 22.07.2016 11:00:53;155;22.07.2016 11:00;32;8768.00;ИНМОР ЗАО
2000000008479;00000901532 Амортизатор АКПО-4 ДЕИА.753514.001 ТУ 153-АВ-4;;;шт;Склад  9 Гидрооборуд.;Поступление товаров и услуг 0000-002974 от 15.08.2018 11:20:27;0000-002974;15.08.2018 11:20;24;6576.00;ИНМОР ЗАО
2000000015286;00291742074 Швеллер 8 П ГОСТ 8240-97/ Ст3сп 2 ГОСТ 535-2005 н/дл.;;;кг;Склад цех 8;Поступление товаров и услуг 00000000182 от 22.09.2017 23:59:59;182;22.09.2017 23:59;10;429.70;СТАЛЬКОМПЛЕКТ ООО
2000000015286;00291742074 Швеллер 8 П ГОСТ 8240-97/ Ст3сп 2 ГОСТ 535-2005 н/дл.;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000182 от 22.09.2017 23:59:59;182;22.09.2017 23:59;33;1418.01;СТАЛЬКОМПЛЕКТ ООО
2000000016153;00301678423 Уголок В - 125х80х10 ГОСТ 8510-86/Ст3сп 5 ГОСТ 535-2005. н/д;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000183 от 22.09.2017 23:59:59;183;22.09.2017 23:59;90;5514.30;АВАНГАРД-СПБ ООО
2000000011110;00370326212 Круг В1 - НД - 25 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001641 от 08.05.2018 11:02:18;0000-001641;08.05.2018 11:02;23;1186.80;БАЛТПРОМКОМПЛЕКТ ООО
2000000013817;00370326212 Круг В1 - НД - 25 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 00000000156 от 29.08.2017 23:59:59;156;29.08.2017 23:59;23;1125.65;БФ Балтик ООО ПГ
2000000013527;00370326282 Круг В1 - НД - 30 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001641 от 08.05.2018 11:02:18;0000-001641;08.05.2018 11:02;33;1688.94;БАЛТПРОМКОМПЛЕКТ ООО
2000000009735;00370326366 Круг В1 - НД - 36 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001641 от 08.05.2018 11:02:18;0000-001641;08.05.2018 11:02;48;2376.00;БАЛТПРОМКОМПЛЕКТ ООО
2000000013671;00370326422 Круг В1 - НД - 40 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001641 от 08.05.2018 11:02:18;0000-001641;08.05.2018 11:02;59;3019.62;БАЛТПРОМКОМПЛЕКТ ООО
2000000010908;00370326450 Круг В1 - НД - 45 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001742 от 17.05.2018 10:30:28;0000-001742;17.05.2018 10:30;63;2986.83;БАЛТПРОМКОМПЛЕКТ ООО
2000000009742;00370326534 Круг В1 - НД - 56 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001903 от 25.05.2018 13:01:51;0000-001903;25.05.2018 13:01;116;4718.88;ПО НИКОЛЬСКОЕ ООО
2000000013701;00370326534 Круг В1 - НД - 56 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001641 от 08.05.2018 11:02:18;0000-001641;08.05.2018 11:02;116;4672.48;БАЛТПРОМКОМПЛЕКТ ООО
2000000017044;00370326562 Круг В1 - НД - 60 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001641 от 08.05.2018 11:02:18;0000-001641;08.05.2018 11:02;133;5357.24;БАЛТПРОМКОМПЛЕКТ ООО
2000000017051;00370326562 Круг В1 - НД - 60 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001903 от 25.05.2018 13:01:51;0000-001903;25.05.2018 13:01;133;5410.44;ПО НИКОЛЬСКОЕ ООО
2000000012285;00370326590 Круг В1 - НД - 65 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001641 от 08.05.2018 11:02:18;0000-001641;08.05.2018 11:02;156;6347.64;БАЛТПРОМКОМПЛЕКТ ООО
2000000016719;00370326590 Круг В1 - НД - 65 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001903 от 25.05.2018 13:01:51;0000-001903;25.05.2018 13:01;128;5207.04;ПО НИКОЛЬСКОЕ ООО
2000000011752;00370326604 Круг В1 - НД - 70 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001641 от 08.05.2018 11:02:18;0000-001641;08.05.2018 11:02;168;6767.04;БАЛТПРОМКОМПЛЕКТ ООО
2000000015842;00370326604 Круг В1 - НД - 70 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001903 от 25.05.2018 13:01:51;0000-001903;25.05.2018 13:01;178;7241.04;ПО НИКОЛЬСКОЕ ООО
2000000010830;00370326702 Круг В1 - НД - 90 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001641 от 08.05.2018 11:02:18;0000-001641;08.05.2018 11:02;226.5;9313.68;БАЛТПРОМКОМПЛЕКТ ООО
2000000010847;00370326702 Круг В1 - НД - 90 ГОСТ 2590-2006/20 - 3ГП - ГОСТ 1050-2013;;;кг;Склад  1  Черные металлы;Поступление товаров и услуг 0000-001903 от 25.05.2018 13:01:51;0000-001903;25.05.2018 13:01;313.5;12753.22;ПО НИКОЛЬСКОЕ ООО
